ETA,actor_loss,bacth_reward,critic_loss,critic_q,critic_target_q,episode,episode_length,episode_reward,episode_sr,fps,frame,step,total_time
19249.943062782288,1.9627056121826172,-0.5,0.01330660842359066,-2.0303516387939453,-2.0233466625213623,250.0,10.0,-3.0,1.0,5.065469527986562,2500,2500.0,499.7836661338806
22492.68901348114,1.4525903463363647,-0.5625,0.01998608000576496,-1.5603609085083008,-1.5820517539978027,251.0,10.0,-4.0,1.0,4.334741832849009,2510,2510.0,502.09197902679443
18893.849865198135,1.5749573707580566,-0.484375,0.014371347613632679,-1.6789178848266602,-1.6801624298095703,252.0,10.0,-6.0,1.0,5.159880103608394,2520,2520.0,504.0315594673157
21696.917484283447,1.4921764135360718,-0.515625,0.018247470259666443,-1.5912519693374634,-1.5731768608093262,253.0,10.0,-4.0,1.0,4.492804107800631,2530,2530.0,506.2588016986847
18696.28655576706,1.538203239440918,-0.546875,0.009152695536613464,-1.628955364227295,-1.625401258468628,254.0,10.0,-6.0,1.0,5.2133347287584435,2540,2540.0,508.19346165657043
20030.981657505035,1.1441314220428467,-0.484375,0.020636286586523056,-1.2971763610839844,-1.2756301164627075,255.0,10.0,-5.0,0.0,4.8654629945949015,2550,2550.0,510.25093603134155
20961.286118030548,1.845170497894287,-0.609375,0.01325878407806158,-1.9518513679504395,-1.9301397800445557,256.0,10.0,-7.0,1.0,4.64904679280033,2560,2560.0,512.4032692909241
29496.983207702637,1.550789713859558,-0.546875,0.012470575049519539,-1.7337212562561035,-1.7336540222167969,257.0,10.0,-6.0,1.0,3.3033886656773497,2570,2570.0,515.4332301616669
20922.735143184662,1.50826096534729,-0.484375,0.008348164148628712,-1.5907669067382812,-1.603589415550232,258.0,10.0,-3.0,1.0,4.656656949162628,2580,2580.0,517.5821306705475
22052.61475801468,1.7768877744674683,-0.515625,0.012831497006118298,-1.8294121026992798,-1.83418607711792,259.0,10.0,-3.0,1.0,4.417616734749979,2590,2590.0,519.847264289856
18871.120532512665,1.9699630737304688,-0.609375,0.01431372482329607,-2.0142107009887695,-2.025944232940674,260.0,10.0,-5.0,1.0,5.1618556424444595,2600,2600.0,521.7860028743744
20349.822993278503,1.2498692274093628,-0.5,0.03314438834786415,-1.4088380336761475,-1.3284906148910522,261.0,10.0,-3.0,1.0,4.786282417894789,2610,2610.0,523.8766644001007
18475.48743367195,1.6319116353988647,-0.546875,0.016925500705838203,-1.7608656883239746,-1.7335797548294067,262.0,10.0,-4.0,1.0,5.271308827419879,2620,2620.0,525.7752096652985
24431.600160598755,1.8193014860153198,-0.5625,0.019729193300008774,-1.938594937324524,-1.94107186794281,263.0,10.0,0.0,1.0,3.9858216146254035,2630,2630.0,528.2855443954468
21590.977738380432,1.5975903272628784,-0.53125,0.010500943288207054,-1.6316025257110596,-1.6447021961212158,264.0,10.0,-2.0,1.0,4.5097540824616615,2640,2640.0,530.5044023990631
25400.801218032837,1.427184820175171,-0.515625,0.026255829259753227,-1.4700244665145874,-1.4661061763763428,265.0,10.0,-6.0,1.0,3.8329499595028933,2650,2650.0,533.1146621704102
20424.030482769012,1.5212725400924683,-0.5625,0.01799789071083069,-1.5513136386871338,-1.589550495147705,266.0,10.0,-7.0,1.0,4.766444119936589,2660,2660.0,535.2141509056091
23134.68334722519,1.7803163528442383,-0.59375,0.04279728978872299,-1.889672040939331,-1.9110277891159058,267.0,10.0,-7.0,1.0,4.207535436687752,2670,2670.0,537.5924015045166
23509.998121738434,1.4449570178985596,-0.59375,0.013471672311425209,-1.4858545064926147,-1.4841331243515015,268.0,10.0,-8.0,1.0,4.139940781620232,2680,2680.0,540.0093467235565
22179.555587768555,1.2066328525543213,-0.46875,0.012060309760272503,-1.23028564453125,-1.2174568176269531,269.0,10.0,-4.0,1.0,4.387824616903931,2690,2690.0,542.290073633194
26782.20928454399,1.4861347675323486,-0.59375,0.019274070858955383,-1.5977635383605957,-1.5752284526824951,270.0,10.0,-4.0,1.0,3.6333821069853856,2700,2700.0,545.0437958240509
21297.918066978455,1.7064810991287231,-0.5,0.010748696513473988,-1.786320447921753,-1.7864515781402588,271.0,10.0,-4.0,1.0,4.568521659910958,2710,2710.0,547.2341012954712
21680.692693948746,1.4739747047424316,-0.5625,0.01619199477136135,-1.6272010803222656,-1.568849802017212,272.0,10.0,-4.0,1.0,4.487402749228322,2720,2720.0,549.465167760849
19929.768432617188,1.0661640167236328,-0.515625,0.011871222406625748,-1.1072665452957153,-1.1013906002044678,273.0,10.0,-3.0,1.0,4.881140507422601,2730,2730.0,551.5165061950684
18086.924479961395,1.7514039278030396,-0.5625,0.027129463851451874,-1.9106773138046265,-1.8052804470062256,274.0,10.0,-3.0,1.0,5.3779181810465335,2740,2740.0,553.3774690628052
20113.292238235474,1.4599143266677856,-0.53125,0.017467712983489037,-1.5816010236740112,-1.5641112327575684,275.0,10.0,-3.0,1.0,4.835608156436381,2750,2750.0,555.4468457698822
17247.103995084763,1.0835661888122559,-0.453125,0.01902180351316929,-1.1838935613632202,-1.2243292331695557,276.0,10.0,-3.0,1.0,5.638627796742873,2760,2760.0,557.2217991352081
18676.386741638184,1.6931788921356201,-0.640625,0.023737527430057526,-1.772616982460022,-1.7693884372711182,277.0,10.0,-3.0,1.0,5.206574555623637,2770,2770.0,559.1440188884735
18268.24383831024,1.6260461807250977,-0.578125,0.008039641194045544,-1.657692790031433,-1.634526252746582,278.0,10.0,-4.0,1.0,5.322350679165966,2780,2780.0,561.0242929458618
22630.51498746872,1.3530522584915161,-0.5,0.007535875774919987,-1.4575384855270386,-1.460142970085144,279.0,10.0,-6.0,1.0,4.295969404754333,2790,2790.0,563.3534264564514
18427.214136123657,1.493008017539978,-0.546875,0.016528841108083725,-1.5983108282089233,-1.5976171493530273,280.0,10.0,-5.0,1.0,5.275349777882869,2800,2800.0,565.2504422664642
20745.590600967407,1.2672762870788574,-0.484375,0.0077983541414141655,-1.4319779872894287,-1.4135879278182983,281.0,10.0,-3.0,1.0,4.685332988084098,2810,2810.0,567.3860909938812
20590.980533361435,1.2777570486068726,-0.53125,0.013618203811347485,-1.3518699407577515,-1.3777068853378296,282.0,10.0,-7.0,1.0,4.720027773448336,2820,2820.0,569.5060687065125
44338.1687912941,1.5879266262054443,-0.609375,0.014070005156099796,-1.6476246118545532,-1.652485966682434,283.0,10.0,-2.0,1.0,2.191791015489154,2830,2830.0,574.0718379020691
47549.16271805763,1.6927003860473633,-0.46875,0.007029273547232151,-1.8379520177841187,-1.8636283874511719,284.0,10.0,-4.0,1.0,2.0435691071190614,2840,2840.0,578.969409942627
66484.01144981384,1.5996450185775757,-0.546875,0.0246155746281147,-1.7069858312606812,-1.6797640323638916,285.0,10.0,-4.0,1.0,1.4614039959568663,2850,2850.0,585.8351762294769
25075.36089539528,2.0114657878875732,-0.640625,0.018757175654172897,-2.053452968597412,-2.090602397918701,286.0,10.0,-3.0,1.0,3.874321107691023,2860,2860.0,588.4199175834656
22564.699788093567,1.3869807720184326,-0.53125,0.014341008849442005,-1.3625156879425049,-1.3871201276779175,287.0,10.0,-4.0,1.0,4.304954238799873,2870,2870.0,590.744950056076
19961.623630285263,1.4897266626358032,-0.484375,0.011765962466597557,-1.6955089569091797,-1.662668228149414,288.0,10.0,-4.0,1.0,4.865836657326654,2880,2880.0,592.8015215396881
23477.440338134766,1.2982131242752075,-0.46875,0.015324155800044537,-1.365429162979126,-1.3375959396362305,289.0,10.0,-1.0,1.0,4.136737165603463,2890,2890.0,595.2204279899597
21346.340371370316,1.655763030052185,-0.578125,0.014621598646044731,-1.6549543142318726,-1.6693910360336304,290.0,10.0,-5.0,1.0,4.54925754534692,2900,2900.0,597.420004606247
23683.746919631958,1.3187859058380127,-0.453125,0.016768425703048706,-1.4043537378311157,-1.3868744373321533,291.0,10.0,-6.0,1.0,4.099858030466951,2910,2910.0,599.8607108592987
22273.306237459183,1.4629805088043213,-0.484375,0.007370032370090485,-1.5665534734725952,-1.5581541061401367,292.0,10.0,-3.0,1.0,4.359029547068962,2920,2920.0,602.1561589241028
23505.060879707336,1.2645243406295776,-0.484375,0.012820207513868809,-1.374372124671936,-1.3979690074920654,293.0,10.0,-6.0,1.0,4.130174369546613,2930,2930.0,604.5791146755219
28970.6773788929,1.360263466835022,-0.546875,0.008689402602612972,-1.4326324462890625,-1.4193542003631592,294.0,10.0,-7.0,1.0,3.350629283895242,2940,2940.0,607.5650768280029
28143.196222782135,1.4503180980682373,-0.453125,0.03494386374950409,-1.496783971786499,-1.547548532485962,295.0,10.0,-4.0,1.0,3.4487909344649768,2950,2950.0,610.4660933017731
31111.343182325363,1.272703766822815,-0.484375,0.009816586971282959,-1.2880644798278809,-1.270207166671753,296.0,10.0,-10.0,0.0,3.119441016456499,2960,2960.0,613.6733469963074
33024.90874862671,0.9734140038490295,-0.375,0.0069144535809755325,-1.034507155418396,-1.0338212251663208,297.0,10.0,-6.0,1.0,2.9383881341999247,2970,2970.0,617.0948369503021
60017.45911169052,1.4078123569488525,-0.46875,0.022317346185445786,-1.4600660800933838,-1.384969711303711,298.0,10.0,-5.0,1.0,1.6166962319985982,2980,2980.0,623.2857265472412
40655.45861577988,1.6403067111968994,-0.546875,0.024089444428682327,-1.6923973560333252,-1.7169419527053833,299.0,10.0,-5.0,1.0,2.3863954141287924,2990,2990.0,627.4982748031616
30594.227518081665,1.8663835525512695,-0.65625,0.018257882446050644,-1.885831356048584,-1.87962007522583,300.0,10.0,-7.0,1.0,3.170859599009832,3000,3000.0,630.6555123329163
